X,Y,OBJECTID,TRACKING,NAME,TRACKINGNUMBER,PROJECTNAME,OVERALLSTATUSCATEGORY,APPROVALDATE,PROGRAM,SURFACE_INFILTRATION_BASIN,SUBSURFACE_INFILTRATION_BASIN,SURFACE_DETENTION_BASIN,SUBSURFACE_DETENTION_BASIN,BIOINFILTRATION,BIORETENTION,CISTERN,GREEN_ROOF,POROUS_PAVEMENT,WQ_TREATMENT_DEVICE
-75.149821732172924,39.999759700169591,924,FY17-PECO-4684-01,PECO North Philadelphia Substation Expansion,FY17-PECO-4684-01,PECO North Philadelphia Substation Expansion,Approved,2018-03-05T16:16:25.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.239302740621568,39.962321619949783,925,FY17-EAST-4640-01,New Market West Mission First Housing Group,FY17-EAST-4640-01,New Market West Mission First Housing Group,Construction,2018-01-19T10:17:47.000Z,Regulation,0,0,0,1,5,0,0,1,0,1
-75.208142273667889,40.048751269896577,926,FY17-STGE-4420-01,768 St Georges Rd,FY17-STGE-4420-01,768 St Georges Road,Complete,2017-03-08T14:03:00.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.196396483085934,39.970048268463131,927,FY17-PHIL-4759-01,Philadelphia Zoo,FY17-PHIL-4759-01,Philadelphia Zoo Restaurant,Active Review,2018-05-31T15:24:41.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.031120209096159,40.076540019649357,928,FY18-PROP-4776-01,Grocery,FY18-PROP-4776-01,Grocery,Construction,2019-03-08T16:13:34.000Z,Regulation,0,0,0,1,1,0,0,0,0,1
-75.154233034603948,39.891364108784636,929,FY16-SOUT-4018-01,Southport Reverter Parcel,FY16-SOUT-4018-01,Southport Reverter Parcel,Verified,2015-09-23T15:09:31.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.125065667122854,39.986704945232425,930,FY18-EMER-4785-01,Emerald Street,FY18-EMER-4785-01,Emerald Street,Construction,2018-01-31T12:50:35.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.227279363497317,40.032494359045835,931,FY18-HERM-4792-01,263 Hermitage Street,FY18-HERM-4792-01,263 Hermitage Street,Construction,2018-08-03T09:30:27.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.219245627256242,39.97941339440716,932,FY18-PARK-4775-01,4952 Parkside Avenue,FY18-PARK-4775-01,4952 Parkside Avenue,Complete,2018-04-19T16:58:49.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.017994999965524,40.032239649130261,933,FY18-DPPH-4796-01,DPP House of Correction New Parking Lot,FY18-DPPH-4796-01,DPP House of Correction New Parking Lot,Approved,2018-04-20T12:11:45.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-74.980528038245879,40.109641794884759,934,FY18-TLSC-4799-01,TLSC,FY18-TLSC-4799-01,TLSC,Construction,2017-12-22T09:49:28.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.023031413887054,40.098608375770233,935,FY18-AHFC-4805-01,AHFCU,FY18-AHFC-4805-01,AHFCU,Complete,2018-04-24T10:59:39.000Z,Regulation,0,1,0,1,0,0,0,0,1,1
-75.223880332325479,39.95700365757439,936,FY18-WALN-4820-01,5101-21 Walnut Street,FY18-WALN-4820-01,5101-21 Walnut Street,Approved,2018-12-19T12:07:13.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.085042797328342,39.991723960235277,937,FY18-RICH-4825-01,3900-3912 Richmond Street,FY18-RICH-4825-01,3900-3912 Richmond Street,Approved,2018-05-08T17:45:18.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.130678361940198,39.968511933877288,938,FY17-MALB-4466-01,"MARLBOROUGH DEVELOPMENT, LLC",FY17-MALB-4466-01,"MARLBOROUGH DEVELOPMENT, LLC",Verified,2017-04-12T11:17:11.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.000202087263347,40.106636588903548,939,FY17-PROP-4460-01,Proposed Wawa,FY17-PROP-4460-01,Proposed Wawa,Complete,2017-10-26T10:18:48.000Z,Regulation,0,1,0,0,0,0,0,0,0,1
-75.153515563214896,39.890524489321329,940,FY18-SOUT-4782-01,Southport Site 2 Demolition & Interim Improvements,FY18-SOUT-4782-01,Southport Site 2 Demolition & Interim Improvements,Verified,2017-11-29T16:40:11.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.196260957149391,39.951431479429807,941,FY17-WHAR-4726-01,WHARTON ACADEMIC RESEARCH BUILDING AND SUBSTATION,FY17-WHAR-4726-01,WHARTON ACADEMIC RESEARCH BUILDING AND SUBSTATION #2,Construction,2018-05-11T14:44:44.000Z,Regulation,0,1,0,0,0,0,0,1,1,0
-75.205542187039853,39.956416021376668,942,FY18-CHES-4832-01,4125-31 Chestnut Street,FY18-CHES-4832-01,4125-31 Chestnut Street,Complete,2017-12-14T17:32:23.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.188958146814798,39.887573760034186,943,FY17-NEWB-4752-01,New Blast and Paint Building J3,FY17-NEWB-4752-01,New Blast and Paint Building J3,Approved,2018-03-22T11:46:05.000Z,Regulation,0,0,0,0,0,0,0,0,0,3
-75.14298091462453,39.896984433035854,944,2013-SOUT-2216-01,Southport Connector Road,2013-SOUT-2216-01,Southport Connector Road,Verified,2013-08-30T10:21:30.000Z,Regulation,0,0,0,0,0,1,0,0,0,4
-75.245055691445089,39.88755220024305,945,FY18-TINI-4830-01,8800 Tinicum Boulevard,FY18-TINI-4830-01,8800 Tinicum Boulevard,Verified,2018-09-19T12:38:40.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.047307034894075,40.112655951092947,946,2013-THEV-2323-01,The Valley at Lower Moreland,2013-THEV-2323-01,The Valley at Lower Moreland,Construction,2015-02-17T10:14:34.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.120961395699169,39.986287667526071,947,FY18-ELEH-4835-01,2035 E LEHIGH AVENUE,FY18-ELEH-4835-01,2035 E LEHIGH AVENUE,Construction,2018-10-05T10:53:10.000Z,Regulation,0,3,0,0,0,0,0,0,1,0
-75.252066801966592,40.062490905506131,948,FY18-LANK-4790-01,Lankenau High SchoolPaving Replacement,FY18-LANK-4790-01,Lankenau High School Paving Replacement,Complete,2018-07-11T16:21:31.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.176931631099549,39.956832321716163,949,FY18-NRDS-4851-01,113-27 N.23RD STREET,FY18-NRDS-4851-01,113-27 N.23RD STREET,Construction,2018-07-17T12:57:02.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.159409009056859,39.966437845369967,950,FY17-RIDG-4764-01,Ridge Avenue & Fairmount Avenue Site,FY17-RIDG-4764-01,Ridge Avenue & Fairmount Avenue Site,Construction,2017-10-05T17:06:10.000Z,Regulation,0,1,0,1,1,0,0,1,1,0
-75.23020793485972,39.951127688343732,951,FY18-MERC-4857-01,Mercy Philadelphia Hospital - ED Addition,FY18-MERC-4857-01,Mercy Philadelphia Hospital - ED Addition,Complete,2018-03-15T12:28:45.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.172050827330608,39.978724662912441,952,FY17-NORM-4736-01,Normal B. Blumberg Revitalization Project (Parcel,FY17-NORM-4736-01,Blumberg PHA 83 Modular Units - Parcels E & F,Construction,2018-11-30T16:57:15.000Z,Regulation,0,1,0,1,0,0,0,0,0,0
-75.065482736649969,40.045207088090358,953,FY18-SOLI-4855-01,Solis Elementary School,FY18-SOLI-4855-01,Solis Elementary School,Construction,2018-10-03T11:21:33.000Z,Regulation,0,0,0,3,0,0,0,0,0,2
-75.223164932721829,40.039502501367529,954,FY17-RIDG-4481-01,6615 Ridge Avenue,FY17-RIDG-4481-01,6615 Ridge Avenue,Construction,2018-04-04T11:06:20.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.179426000986453,39.972902867504708,955,FY18-TANE-4842-01,Taney,FY18-TANE-4842-01,Taney,Active Review,2018-07-18T09:22:49.000Z,Regulation,0,1,0,0,0,0,0,0,1,1
-75.182369712278032,40.045027802319744,956,FY18-GERM-4880-01,6364 Germantown Ave.,FY18-GERM-4880-01,6364 Germantown Ave.,Construction,2018-06-25T16:05:20.000Z,Regulation,0,0,0,0,0,0,0,1,2,0
-75.162867143167517,39.906707048521852,957,FY18-PHAS-4886-01,Phase 2-Phillies Ballpark Services Building,FY18-PHAS-4886-01,Phase 2-Phillies Ballpark Services Building,Complete,2018-05-23T11:54:45.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.227009768632442,40.051296094930379,958,2005-0028-01,Valley Green Mews,2005-0028-01,Valley Green Mews,Verified,2006-04-07T00:00:00.000Z,Regulation,1,2,0,0,0,0,0,0,0,0
-75.225837005745561,39.985896954524577,959,FY18-PARK-4896-01,Parkside-Evans Field,FY18-PARK-4896-01,Parkside-Evans Field,Complete,2018-05-04T14:05:51.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.147426246374252,39.958921200346985,960,FY18-DEST-4909-01,Destination Maternity,FY18-DEST-4909-01,Destination Maternity,Construction,2018-04-05T08:19:30.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.140377923671124,39.968302511585733,961,FY18-AMER-4911-01,American Street and Germantown Avenue,FY18-AMER-4911-01,American St and Germantown Ave,Approved,2019-03-07T18:21:28.000Z,Regulation,0,1,0,1,0,0,0,0,0,1
-75.139910530542224,39.968966144999264,962,FY18-GERM-4841-01,Germantown,FY18-GERM-4841-01,Germantown,Construction,2018-07-16T09:37:20.000Z,Regulation,0,0,0,1,0,0,0,0,1,1
-75.22572015140031,39.945915561126327,963,FY18-IRVI-4922-01,Irvine Apartments,FY18-IRVI-4922-01,Irvine Apartments,Construction,2018-05-17T14:04:39.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
-75.139072610254345,39.975858434845485,964,FY18-NORT-4881-01,1645 North American Street,FY18-NORT-4881-01,1645 North American Street,Construction,2018-12-03T12:22:20.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.156257667370198,39.983390784654631,965,FY18-PEAB-4939-01,Peabody Passive Park - Temple University,FY18-PEAB-4939-01,Peabody Passive Park - Temple University,Verified,2018-07-16T13:11:04.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.120916308543343,39.974343955825908,966,FY18-PORT-4941-01,Port Richmond Village,FY18-PORT-4941-01,Port Richmond Village,Approved,2019-03-28T11:04:22.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.242608385946156,39.944515638934085,967,FY18-RENO-4879-01,Renovations at Motivation High School,FY18-RENO-4879-01,Renovations at Motivation High School,Construction,2019-01-29T11:10:03.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.157761089887998,39.986065831792004,968,FY18-SUSQ-4957-01,Susquehanna Square,FY18-SUSQ-4957-01,Susquehanna Square,Approved,2019-07-09T15:01:11.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.140815856189818,40.036904079475725,969,FY18-ALBE-4973-01,Albert Einstein Parking,FY18-ALBE-4973-01,Albert Einstein Parking,Construction,2019-03-07T18:12:21.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.21861787752502,40.079081614974598,970,FY18-WSUN-4976-01,36 West Sunset Avenue,FY18-WSUN-4976-01,36 W Sunset Avenue,Construction,2018-09-25T11:25:07.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.238812344540889,39.984474240742031,971,FY18-PROJ-4946-01,Upland Substation Project,FY18-PROJ-4946-01,Upland Substation Project,Construction,2019-06-24T15:42:41.000Z,Regulation,0,0,0,0,1,1,0,0,0,0
-75.229574896758479,40.02770629704451,972,FY18-LEVE-4993-01,1 Leverington Avenue,FY18-LEVE-4993-01,1 Leverington Avenue,Construction,2018-08-01T18:30:57.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.197554549371404,39.954700616904475,973,FY18-CHES-4975-01,3720 Chestnut,FY18-CHES-4975-01,3720 Chestnut,Construction,2018-11-20T15:36:41.000Z,Regulation,0,0,0,1,0,1,0,1,1,0
-75.196950159216911,39.90873970801929,974,FY18-PEST-4981-01,PES Tank 848,FY18-PEST-4981-01,PES Tank 848,Verified,2018-07-10T08:34:23.000Z,Regulation,0,0,1,0,0,0,0,0,0,0
-75.236261459645576,39.89965645106939,975,FY18-ISLA-4952-01,3501 Island Avenue Building Expansion,FY18-ISLA-4952-01,3501 Island Avenue Building Expansion,Construction,2019-03-13T17:32:24.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.057533457682979,40.048870853930651,976,FY18-ROOS-5000-01,Roosevelt Mall Redevelopment,FY18-ROOS-5000-01,Roosevelt Mall Redevelopment,Construction,2018-11-28T13:32:53.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.2067394869742,39.956793757181671,977,FY18-LUDL-5005-01,4200-24 Ludlow Street,FY18-LUDL-5005-01,4200-24 Ludlow Street,Construction,2018-05-23T09:54:19.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-74.967549655012931,40.112723175255361,978,FY18-PROP-4971-01,Proposed Industrial Facility,FY18-PROP-4971-01,Proposed Industrial Facility,Complete,2018-08-17T13:53:27.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.184948344131257,40.050387371500697,979,FY18-GERM-5007-01,6600 Germantown Avenue,FY18-GERM-5007-01,6600 Germantown Avenue,Construction,2018-11-21T11:26:52.000Z,Regulation,0,1,0,0,0,0,0,1,0,0
-75.142854455947258,39.96495631949935,980,FY18-NRDS-5015-01,854-62 N.3RD STREET,FY18-NRDS-5015-01,854-62 N.3RD STREET,Construction,2018-10-03T11:16:38.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.155309960975842,39.890440112522548,981,FY18-PHIL-4987-01,Philadelphia Autoport Vehicle Processing Center,FY18-PHIL-4987-01,Philadelphia Autoport Vehicle Processing Center,Complete,2018-08-22T17:07:47.000Z,Regulation,0,0,0,0,0,0,0,0,0,2
-75.217781412895974,39.957136182570537,982,2011-CCTD-1535-01,Central City Toyota,2011-CCTD-1535-01,Central City Toyota,Verified,2011-07-27T10:27:44.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.025037678434757,40.047125268225194,983,2011-RAMP-1618-01,Ramp/Father Judge Playground,2011-RAMP-1618-01,Ramp/ Father Judge Playground,Verified,2011-10-17T16:25:44.000Z,Regulation,0,0,0,0,0,0,0,0,3,0
-75.173681415217615,39.962312088961482,984,FY18-HAMI-4900-01,2100 Hamilton,FY18-HAMI-4900-01,2100 Hamilton,Construction,2019-03-13T13:53:55.000Z,Regulation,0,0,0,1,0,0,0,1,0,1
-75.180363811173251,39.962858312057477,985,2012-FRAN-1803-01,Franklins Paine Skatepark,2012-FRAN-1803-01,Franklins Paine Skatepark,Verified,2012-10-31T10:49:26.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.178850088491942,40.015951299040594,986,FY18-QUEE-5045-01,Queen Lane WTP - Residuals Lagoon Closure Plan,FY18-QUEE-5045-01,Queen Lane WTP - Residuals Lagoon Closure Plan,Approved,2019-01-08T12:12:58.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.250816396135718,39.989356081689799,987,FY17-CITY-4445-01,6300 City Avenue,FY17-CITY-4445-01,6300 City Avenue,Approved,2018-07-10T17:09:24.000Z,Regulation,0,1,0,0,2,0,0,0,0,0
-75.15102555545063,40.037875429318738,988,FY18-CENT-5008-01,Phase I: Site Improvements,FY18-CENT-5008-01,Central High School Site Improvements,Construction,2019-03-13T09:46:51.000Z,Regulation,0,3,0,0,6,0,0,0,3,0
-75.18037262591757,40.023814105396355,989,FY18-WISS-5041-01,5450 Wissahickon Avenue,FY18-WISS-5041-01,5450 Wissahickon Avenue,Complete,2018-08-24T15:49:53.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.120101189795676,39.987363668394757,990,FY18-AMBE-5071-01,2740 Amber Street & Seltzer Street,FY18-AMBE-5071-01,2740 Amber Street & Seltzer Street,Approved,2018-11-13T09:38:51.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.135423541395184,39.903470372745609,991,FY18-PHAS-5032-01,Phase 2 Port Development Improvements at the Packe,FY18-PHAS-5032-01,Phase 2 Port Development Improvements at the Packer Avenue Marine Terminal,Construction,2019-03-25T18:18:47.000Z,Regulation,0,0,0,0,0,0,0,0,0,2
-75.222192877393695,39.929196141856295,992,FY18-BART-5075-01,Bartram High School Field Renovations,FY18-BART-5075-01,Bartram High School Field Renovations,Complete,2018-09-10T16:43:06.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.176070237592725,39.934198146024364,993,FY17-STHS-4669-01,1300 s 19th st,FY17-STHS-4669-01,1300 S 19th Street,Construction,2017-11-17T10:37:14.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.149915597475598,39.986345554550027,994,FY18-PHIL-5038-01,Philabundance,FY18-PHIL-5038-01,Philabundance,Construction,2019-02-13T08:41:28.000Z,Regulation,0,0,0,2,0,0,0,0,0,2
-75.132704587234073,39.979655166142088,995,FY18-ENOR-5080-01,2110 E Norris Street,FY18-ENOR-5080-01,2110 E Norris Street,Construction,2019-01-24T16:20:23.000Z,Regulation,0,0,0,0,0,0,0,1,3,0
-75.113273146413135,39.997754321468982,996,FY18-HSTX-5076-01,3222 H St.,FY18-HSTX-5076-01,3222 H St.,Construction,2019-01-08T10:03:08.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.24628201159895,40.065272020816167,997,FY18-SPRI-5084-01,530 Spring Lane,FY18-SPRI-5084-01,718 Manatawna Ave,Construction,2019-05-14T10:13:40.000Z,Regulation,0,1,0,0,2,0,0,0,0,0
-75.187515352552722,40.024048676601652,998,FY18-WILL-5086-01,William Penn Charter Strawbridge Baseball Field,FY18-WILL-5086-01,William Penn Charter Strawbridge Baseball Field,Complete,2018-10-04T15:38:00.000Z,Regulation,0,0,0,0,0,1,0,0,3,0
-75.155444071485789,39.889462562563956,999,FY18-PHIL-5034-01,Philadelphia Autoport - Site 2 parking,FY18-PHIL-5034-01,Philadelphia Autoport -Site 2 Parking and Truckaway,Construction,2018-10-17T11:56:21.000Z,Regulation,0,0,0,0,0,0,0,0,0,8
-75.143112604426562,39.976132059047025,1000,FY18-NTHS-5098-01,1617 N 5th Street,FY18-NTHS-5098-01,1617 N 5th Street,Approved,2019-07-24T14:17:29.000Z,Regulation,0,0,0,0,0,0,0,8,2,0
-75.153137451485406,39.955371913737295,1001,FY18-EJCE-5093-01,EJC1 (equal justice center phase 1),FY18-EJCE-5093-01,EJC1 (equal justice center phase 1),Approved,2019-05-28T16:12:28.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.209996772424631,40.022396073131183,1002,FY18-PECH-5112-01,3823-53 Pechin Street,FY18-PECH-5112-01,3823-57 Pechin Street,Construction,2019-04-11T11:19:59.000Z,Regulation,1,0,0,0,0,0,0,0,0,0
-75.142736063919259,39.981837233820585,1003,FY18-NTHS-5119-01,2004 N 5th Street,FY18-NTHS-5119-01,2004 N 5th Street,Construction,2018-11-30T15:47:50.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.009079753154083,40.04814857019111,1004,FY18-LIFE-5054-01,Life Center at Penny Pack,FY18-LIFE-5054-01,Life Center at Pennypack,Construction,2019-01-31T10:02:51.000Z,Regulation,0,0,0,1,3,0,0,1,1,1
-75.212538814627152,39.963878391890177,1005,FY18-QWEQ-5128-01,Francis House,FY18-QWEQ-5128-01,Francis House,Construction,2019-03-25T13:17:21.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.165632196628138,39.969375377854952,1006,FY18-PERK-5001-01,813 Perkiomen Street,FY18-PERK-5001-01,813 Perkiomen Street,Construction,2019-04-15T08:50:48.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.125656235918953,39.990323507513338,1007,FY18-UHAU-5117-01,U-HAUL at Kensington and Lehigh,FY18-UHAU-5117-01,U-Haul at Kensington and Lehigh,Construction,2019-04-16T13:28:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.001369386370925,40.113180600383934,1008,FY18-WOOD-5126-01,2021 Woodhaven Road,FY18-WOOD-5126-01,2021 Woodhaven Road,Construction,2019-03-22T15:41:22.000Z,Regulation,0,0,0,0,2,1,0,0,0,0
-75.145878441558821,39.8913032599215,1009,FY18-PHIL-5125-01,Philadelphia Autoport - Site 1 Parking,FY18-PHIL-5125-01,Philadelphia Autoport - Site 1 Parking,Complete,2018-07-31T16:52:31.000Z,Regulation,0,0,0,0,0,0,0,0,0,6
-75.180517267577557,39.909786359868583,1010,FY18-HART-5143-01,1845 Hartranft Street,FY18-HART-5143-01,1845 Hartranft Street,Approved,2018-11-27T17:27:29.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.15193887989463,40.058404716379584,1011,FY18-GALA-5145-01,GALA: Golden Age Living Accommodations,FY18-GALA-5145-01,GALA: Golden Age Living Accommodations,Construction,2018-11-27T15:59:03.000Z,Regulation,0,0,0,1,0,2,0,0,0,0
-75.202184115256912,39.95346773634099,1012,FY18-NCHW-5147-01,NCHW - New College House West,FY18-NCHW-5147-01,NCHW - New College House West,Construction,2018-12-05T14:11:20.000Z,Regulation,0,0,0,1,0,4,0,1,2,0
-74.965307988164881,40.082293821374989,1013,FY18-PROP-5138-01,Proposed Mavis Tire Center,FY18-PROP-5138-01,Proposed Mavis Tire Center,Construction,2019-05-22T16:24:24.000Z,Regulation,0,0,0,0,3,1,0,0,1,0
-75.235868862172907,40.04588881204036,1014,FY18-RIDG-5162-01,7354 Ridge Ave,FY18-RIDG-5162-01,7354 Ridge Ave,Construction,2019-06-17T16:04:52.000Z,Regulation,0,5,0,0,1,0,0,0,1,0
-75.13562366014466,39.966858382624984,1015,FY18-WEST-5167-01,22-44 West Wildey Street,FY18-WEST-5167-01,22-44 West Wildey Street,Approved,2019-02-04T10:02:13.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.173148788301376,39.978935344409244,1016,FY18-WEST-5173-01,2300 West Oxford Street,FY18-WEST-5173-01,2300 West Oxford Street,Construction,2019-03-21T10:43:16.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.171542325704976,40.006039674921432,1017,FY18-WEST-5172-01,Westmoreland Substation,FY18-WEST-5172-01,Westmoreland Substation,Construction,2019-07-24T16:05:26.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.180652885478551,39.939866052107881,1018,FY19-WASH-5204-01,2201 Washington Avenue,FY19-WASH-5204-01,2201 Washington Avenue,Construction,2019-06-25T14:42:56.000Z,Regulation,0,0,0,0,0,0,0,3,1,0
-75.130870334253288,39.97911453205645,1019,FY18-ENOR-4838-01,2157 E. Norris Street,FY18-ENOR-4838-01,2157 E. Norris Street,Construction,2018-02-28T13:25:16.000Z,Regulation,0,0,0,0,1,0,0,0,1,0
-75.178214116014047,39.897141644870771,1020,FY18-NAVY-4967-01,Navy P-106 Manufacturing Support Facility,FY18-NAVY-4967-01,Navy P-106 Manufacturing Support Facility,Construction,2019-02-19T14:16:09.000Z,Regulation,0,0,0,0,0,0,0,0,0,3
-75.207350829691975,40.027497739825186,1021,FY19-WALN-5223-01,551 Walnut Lane,FY19-WALN-5223-01,551 Walnut Lane,Construction,2019-04-11T10:49:46.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.157972324871864,39.974086324920393,1022,FY18-LABO-5153-01,Laborers District Council Facilities,FY18-LABO-5153-01,Laborers District Council Facilities,Construction,2019-04-11T13:38:16.000Z,Regulation,0,0,0,1,0,0,0,0,1,1
-75.017293834883546,40.091069751728668,1023,FY19-TJXN-5231-01,TJXN Northeast Distribution Facility,FY19-TJXN-5231-01,TJX Northeast Distribution Facility,Construction,2018-11-19T16:08:07.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.133688256053702,39.995654945234236,1024,FY19-CASA-5240-01,CASA Indiana,FY19-CASA-5240-01,CASA Indiana,Construction,2019-02-26T11:52:14.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.061876734254795,40.008335287989233,1025,FY19-TACO-5272-01,5501 Tacony Street Redevelopment,FY19-TACO-5272-01,5501 Tacony Street Redevelopment,Construction,2019-07-12T13:53:46.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.193072062058121,40.043388712389003,1026,FY19-LINC-5251-01,6625 Lincoln Drive,FY19-LINC-5251-01,6625 Lincoln Drive,Approved,2019-08-19T12:25:20.000Z,Regulation,0,4,0,0,0,0,0,0,0,0
-75.216653148106033,40.06625039652053,1027,FY19-WGRA-5276-01,609 W Gravers Lane,FY19-WGRA-5276-01,609 -11 W Gravers Lane,Construction,2019-01-25T15:29:49.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.183055183891128,39.918745195470947,1028,FY19-AUTO-5287-01,AutoZone Oregon Ave,FY19-AUTO-5287-01,AutoZone Oregon Ave,Approved,2019-07-30T12:19:59.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.180219693296621,39.890604295801339,1029,FY18-NAVY-4967-01,Navy P-106 Manufacturing Support Facility,FY18-NAVY-4967-01,Navy P-106 Manufacturing Support Facility,Construction,2019-02-19T14:16:09.000Z,Regulation,0,0,0,0,0,0,0,0,0,3
-75.160412846864901,40.035070335544361,1030,FY18-NICO-5166-01,Nicole Hines Townhomes,FY18-NICO-5166-01,Nicole Hines Townhomes,Construction,2018-12-21T11:36:08.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.046841050481675,40.088152785347695,1031,FY19-ALTO-5301-01,9322 Alton Street,FY19-ALTO-5301-01,9322 Alton Street,Approved,2019-06-19T15:07:53.000Z,Regulation,0,4,0,0,0,0,0,0,0,0
-75.233237036719174,39.894512017968374,1032,FY19-PARC-5265-01,Parcel G TNC Lot,FY19-PARC-5265-01,Parcel G TNC Lot,Approved,2019-08-21T15:29:28.000Z,Regulation,0,0,0,0,0,10,0,0,1,0
-75.144428192269558,39.942509457164313,1033,2012-TOLL-1898-01,Toll Residential Development,2012-TOLL-1898-01,Toll Residential Development,Verified,2013-05-21T17:10:29.000Z,Regulation,0,0,0,0,0,0,0,2,0,0
